x y Ma
0 1 1
0.3349828702063014 0 1.0669093132019043
0.5146598598161592 0.3643773917716132 1.2313576936721802
0.6015019462939284 0.49378167616636737 1.3636313676834106
0.6714613072694944 0.5890168462810953 1.4878122806549072
0.7348101741509346 0.672837543144315 1.6096757650375366
0.7953818438294911 0.7533260805679249 1.731963574886322
1.2976133861195467 1.4262981384792293 1.731963574886322
0.8321371836755995 0 1.3636313676834106
0.9943379119716331 0.17091882912776127 1.4878122806549072
1.1297315010470552 0.30975501954758333 1.6096757650375366
1.2549939520512146 0.43873041545870783 1.731963574886322
1.3772500784001878 0.5676964789750788 1.856406807899475
2.505373214255178 1.7771848050345538 1.856406807899475
1.209064309731396 0 1.6096757650375366
1.3935980265796613 0.1475049584372147 1.731963574886322
1.5714420537876055 0.29322396481595825 1.856406807899475
1.7490547134650938 0.44453193645422484 1.9843181371688843
3.54568397865243 2.0097218113203166 1.9843181371688843
1.628468173521463 0 1.856406807899475
1.864416256161451 0.1545626558821144 1.9843181371688843
2.1056131523906374 0.32111555979105705 2.116832137107849
4.751351131447052 2.20068072853337 2.116832137107849
2.162265484499873 0 2.116832137107849
2.4893717368029895 0.1817469324878929 2.2550281286239624
6.2416979871573846 2.34155998450853 2.2550281286239624
2.9039064112226285 0 2.3999999165534973
8.142944011094189 2.401309047870631 2.3999999165534973
2.9039064112226285 0.0 2.4
2.9144054845690643 0.004812242580903002 2.4
2.9249045579155006 0.009624485161806208 2.4
2.9354036312619365 0.014436727742709212 2.4
2.9459027046083723 0.019248970323612214 2.4
2.9564017779548086 0.02406121290451542 2.4
2.9669008513012445 0.028873455485418423 2.4
2.9773999246476803 0.03368569806632143 2.4
2.9878989979941166 0.03849794064722463 2.4
2.9983980713405525 0.04331018322812763 2.4
3.0088971446869883 0.04812242580903064 2.4
3.0193962180334246 0.05293466838993384 2.4
3.0298952913798605 0.05774691097083685 2.4
3.0403943647262963 0.06255915355173984 2.4
3.050893438072732 0.06737139613264286 2.4
3.0613925114191685 0.07218363871354605 2.4
3.0718915847656043 0.07699588129444905 2.4
3.08239065811204 0.08180812387535207 2.4
3.0928897314584765 0.08662036645625526 2.4
3.1033888048049123 0.09143260903715827 2.4
3.113887878151348 0.09624485161806128 2.4
3.1243869514977844 0.10105709419896447 2.4
3.1348860248442203 0.10586933677986748 2.4
3.145385098190656 0.11068157936077049 2.4
3.1558841715370924 0.1154938219416737 2.4
3.1663832448835283 0.1203060645225767 2.4
3.176882318229964 0.12511830710347968 2.4
3.1873813915764004 0.1299305496843829 2.4
3.1978804649228363 0.1347427922652859 2.4
3.208379538269272 0.1395550348461889 2.4
3.2188786116157084 0.1443672774270921 2.4
3.2293776849621443 0.14917952000799511 2.4
3.23987675830858 0.1539917625888981 2.4
3.2503758316550164 0.1588040051698013 2.4
3.2608749050014523 0.16361624775070432 2.4
3.271373978347888 0.1684284903316073 2.4
3.2818730516943244 0.17324073291251052 2.4
3.2923721250407603 0.17805297549341353 2.4
3.302871198387196 0.18286521807431655 2.4
3.313370271733632 0.18767746065521954 2.4
3.3238693450800683 0.19248970323612274 2.4
3.334368418426504 0.19730194581702576 2.4
3.3448674917729404 0.20211418839792894 2.4
3.3553665651193763 0.20692643097883195 2.4
3.365865638465812 0.21173867355973497 2.4
3.376364711812248 0.21655091614063796 2.4
3.3868637851586842 0.22136315872154116 2.4
3.39736285850512 0.22617540130244418 2.4
3.4078619318515564 0.2309876438833474 2.4
3.4183610051979922 0.23579988646425037 2.4
3.428860078544428 0.2406121290451534 2.4
3.439359151890864 0.24542437162605638 2.4
3.4498582252373002 0.2502366142069596 2.4
3.460357298583736 0.2550488567878626 2.4
3.470856371930172 0.2598610993687656 2.4
3.4813554452766082 0.2646733419496688 2.4
3.491854518623044 0.2694855845305718 2.4
3.50235359196948 0.2742978271114748 2.4
3.512852665315916 0.2791100696923778 2.4
3.523351738662352 0.283922312273281 2.4
3.533850812008788 0.28873455485418403 2.4
3.544349885355224 0.2935467974350872 2.4
3.55484895870166 0.29835904001599023 2.4
3.565348032048096 0.30317128259689324 2.4
3.5758471053945318 0.3079835251777962 2.4
3.586346178740968 0.31279576775869944 2.4
3.596845252087404 0.31760801033960245 2.4
3.60734432543384 0.32242025292050563 2.4
3.617843398780276 0.32723249550140865 2.4
3.628342472126712 0.33204473808231166 2.4
3.6388415454731478 0.3368569806632146 2.4
3.649340618819584 0.34166922324411786 2.4
3.65983969216602 0.3464814658250209 2.4
3.670338765512456 0.35129370840592405 2.4
3.680837838858892 0.35610595098682707 2.4
3.691336912205328 0.3609181935677301 2.4
3.7018359855517637 0.3657304361486331 2.4
3.7123350588982 0.3705426787295363 2.4
3.722834132244636 0.3753549213104393 2.4
3.7333332055910717 0.3801671638913423 2.4
3.743832278937508 0.3849794064722455 2.4
3.754331352283944 0.3897916490531485 2.4
3.7648304256303797 0.3946038916340515 2.4
3.7753294989768156 0.3994161342149545 2.4
3.785828572323252 0.4042283767958577 2.4
3.7963276456696877 0.40904061937676073 2.4
3.806826719016124 0.4138528619576639 2.4
3.81732579236256 0.4186651045385669 2.4
3.8278248657089957 0.42347734711946994 2.4
3.8383239390554316 0.4282895897003729 2.4
3.848823012401868 0.43310183228127613 2.4
3.8593220857483037 0.43791407486217915 2.4
3.86982115909474 0.44272631744308233 2.4
3.880320232441176 0.44753856002398534 2.4
3.8908193057876117 0.45235080260488836 2.4
3.9013183791340476 0.4571630451857913 2.4
3.911817452480484 0.46197528776669455 2.4
3.9223165258269197 0.46678753034759757 2.4
3.932815599173356 0.47159977292850075 2.4
3.943314672519792 0.47641201550940376 2.4
3.9538137458662277 0.4812242580903068 2.4
3.9643128192126635 0.48603650067120974 2.4
